# module,rk3588_sf_bitscan
# schema_version,18
# experiment_run_id,run05_cpu2_to_cpu3_attribution_allocation2
# experiment,owned_same_cross_sf_attribution
# scan_order,6
# allocation_scope,one_module_load_one_fresh_owned_page_pool
# owned_pages_only,true
# computed_physical_addresses_are_lookup_keys_only,true
# arbitrary_physical_address_mapping,false
# counter,pmccntr_cycles
# counter_calibration_delta,257
# counter_calibration_method,civac_then_single_touch_of_one_owned_line
# counter_calibration_usage,counter_sanity_check_only_not_subtracted_from_probe_ticks
# probe_pmu_events_available,true
# ll_cache_events_available,true
# l1d_tlb_refill_event_available,true
# probe_pmu_event_l1d_tlb_refill,0x05
# probe_pmu_event_ll_cache_rd,0x36
# probe_pmu_event_ll_cache_miss_rd,0x37
# probe_pmu_event_source,Arm_architected_common_event_numbers
# probe_cpu,3
# stimulus_cpus,2
# same_core_binding,probe_and_candidate_accesses_execute_on_probe_cpu
# cross_core_binding,probe_executes_on_probe_cpu_and_candidate_accesses_execute_on_stimulus_cpus
# pool_pages,329376
# candidate_target_masked,0x38e900
# addrmask,0x7fffff
# owned_candidate_pool,159
# stimulus_mask,0xfffff
# initial_candidate_items,20
# target_candidate_items,16
# active_candidates,16
# candidate_selection,online_random_validated
# candidate_search_attempt,33
# search_groups,2000
# search_repetitions,20
# baseline_repetitions,1000
# reduction_repetitions,20
# reduction_validation_repetitions,200
# scan_passes,3
# color_bit0,16
# color_bit1,17
# color_repetitions,1000
# base_probe_pa,0x2a38e900
# bit_first,0
# bit_last,22
# fill_rounds,1000
# fill_rounds_scope,candidate_search_reduction_validation_and_bit_tests
# bit_repetitions,1000
# item_sweep_first,0
# item_sweep_last,20
# item_count_definition,stimulus_addresses_excluding_probe
# item_sweep_repetitions,1000
# item_sweep_rounds,1000
# item_sweep_rounds_scope,effective_values_for_item_sweep_each_row_records_one_as_fill_rounds
# item_sweep_order,descending_from_item_sweep_last_to_item_sweep_first
# bit_item_sweep_conditions,same_original_matching;same_probe_only_flipped;cross_original_matching;cross_probe_only_flipped
# bit_item_sweep_candidate_order,one_random_permutation_per_scan_pass_with_nested_prefixes_within_each_pass
# attribution_control_repetitions,100
# attribution_cross_only_bits,true
# joint_rescue_mask,0x6000
# pair_screen_repetitions,100
# pair_screen_percent,80
# single_max_percent,20
# triple_screen_repetitions,100
# triple_screen_percent,80
# pair_max_percent,20
# trigger_threshold,150
# stable_percent,95
# latency_bins,0..89;90..129;130..219;220..inf
# cache_line_bytes,64
# intra_line_negative_control_bits,0..5
# cross_bit_conditions,original_matching;probe_only_flipped
# joint_bit_conditions,joint_group_flipped_for_joint_rescue_mask
# selector_rescue_rule,original_and_joint_at_least_stable_percent_and_probe_only_at_most_single_max_percent
# selection_validation,matching_candidate_set_before_scan
# unrelated_control,same_owned_page_control_bit_not_in_changed_mask
# idle_control,stimulus_handshake_with_zero_address_accesses
record,scan_pass,test_bit,test_bit2,test_bit3,variant,available,lookup_status,active_candidates,fill_rounds,successes,repetitions,success_percent,stable,mean_ticks,median_ticks,p90_ticks,min_ticks,max_ticks,probe_l1d_refill_total,probe_l1d_tlb_refill_total,probe_l2d_refill_total,probe_bus_access_total,probe_l1d_refill_samples,probe_l1d_tlb_refill_samples,probe_l2d_refill_samples,probe_ll_cache_rd_total,probe_ll_cache_miss_total,probe_ll_cache_rd_samples,probe_ll_cache_miss_samples,latency_lt_bin1,latency_bin1_bin2,latency_bin2_bin3,latency_ge_bin3,probe_pa,paired_probe_pa,changed_mask
candidate_member,0,0,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x49b8e900,0x2a38e900,0x0
candidate_member,0,1,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x4938e900,0x2a38e900,0x0
candidate_member,0,2,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x4a38e900,0x2a38e900,0x0
candidate_member,0,3,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x6338e900,0x2a38e900,0x0
candidate_member,0,4,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x2638e900,0x2a38e900,0x0
candidate_member,0,5,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x46b8e900,0x2a38e900,0x0
candidate_member,0,6,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x5538e900,0x2a38e900,0x0
candidate_member,0,7,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x2238e900,0x2a38e900,0x0
candidate_member,0,8,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x5f38e900,0x2a38e900,0x0
candidate_member,0,9,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x48b8e900,0x2a38e900,0x0
candidate_member,0,10,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1d38e900,0x2a38e900,0x0
candidate_member,0,11,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x3c38e900,0x2a38e900,0x0
candidate_member,0,12,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x3d38e900,0x2a38e900,0x0
candidate_member,0,13,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x4e38e900,0x2a38e900,0x0
candidate_member,0,14,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x4238e900,0x2a38e900,0x0
candidate_member,0,15,64,64,stimulus,1,owned_exact,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x5238e900,0x2a38e900,0x0
selection_validation,0,0,64,64,initial_matching,1,owned_exact,20,1000,994,1000,99,1,296,258,274,27,1018,1472,0,992,8376,997,0,992,2032,992,998,992,6,0,0,994,0x2a38e900,0x2a38e900,0x0
candidate_reduction,0,1,64,64,drop_short_20_to_19,1,removed_owned_candidate,19,1000,20,20,100,1,259,258,263,252,268,31,0,20,230,20,0,20,50,20,20,20,0,0,0,20,0x5b38e900,0x2a38e900,0x0
candidate_reduction,0,1,64,64,drop_validation_20_to_19,1,removed_owned_candidate,19,1000,200,200,100,1,296,258,269,230,923,297,0,200,1722,200,0,200,419,200,200,200,0,0,0,200,0x5b38e900,0x2a38e900,0x0
candidate_reduction,0,2,64,64,drop_short_19_to_18,1,removed_owned_candidate,18,1000,20,20,100,1,259,258,263,253,268,29,0,20,191,20,0,20,44,20,20,20,0,0,0,20,0x5fb8e900,0x2a38e900,0x0
candidate_reduction,0,2,64,64,drop_validation_19_to_18,1,removed_owned_candidate,18,1000,200,200,100,1,282,258,261,237,874,303,0,199,1764,200,0,199,433,199,200,199,0,0,0,200,0x5fb8e900,0x2a38e900,0x0
candidate_reduction,0,3,64,64,drop_short_18_to_17,1,removed_owned_candidate,17,1000,20,20,100,1,308,258,438,237,922,28,0,20,144,20,0,20,35,20,20,20,0,0,0,20,0x2338e900,0x2a38e900,0x0
candidate_reduction,0,3,64,64,drop_validation_18_to_17,1,removed_owned_candidate,17,1000,200,200,100,1,304,258,411,229,1015,307,0,200,1694,200,0,200,414,200,200,200,0,0,0,200,0x2338e900,0x2a38e900,0x0
candidate_reduction,0,4,64,64,drop_short_17_to_16,1,removed_owned_candidate,16,1000,20,20,100,1,273,258,261,254,562,31,0,20,151,20,0,20,37,20,20,20,0,0,0,20,0x19b8e900,0x2a38e900,0x0
candidate_reduction,0,4,64,64,drop_validation_17_to_16,1,removed_owned_candidate,16,1000,200,200,100,1,279,258,262,230,1006,294,0,200,1385,200,0,200,339,200,200,200,0,0,0,200,0x19b8e900,0x2a38e900,0x0
selection_validation,0,0,64,64,reduced_matching,1,owned_exact,16,1000,987,1000,98,1,287,258,262,27,1011,1458,0,986,7708,993,0,986,1893,986,997,986,13,0,0,987,0x2a38e900,0x2a38e900,0x0
item_sweep,0,20,64,64,same_baseline,1,owned_equal_load_noncongruent,20,1000,992,1000,99,1,313,290,293,79,1047,418,2000,987,15488,418,1000,985,3403,987,1000,985,8,0,0,992,0x2a38e900,0x2a38e900,0x40
item_sweep,0,20,64,64,same_candidate,1,owned_candidate,20,1000,1000,1000,100,1,576,530,539,316,1300,1453,2000,1998,19575,1000,1000,1000,3040,1998,1000,1000,0,0,0,1000,0x2a38e900,0x2a38e900,0x0
item_sweep,0,20,64,64,cross_baseline,1,owned_equal_load_noncongruent,20,1000,1,1000,0,0,46,34,64,27,295,575,0,5,7992,575,0,1,1840,5,909,1,996,3,0,1,0x2a38e900,0x2a38e900,0x40
item_sweep,0,20,64,64,cross_candidate,1,owned_candidate,20,1000,1000,1000,100,1,304,259,379,225,1018,1487,0,999,9242,1000,0,998,2193,999,1000,998,0,0,0,1000,0x2a38e900,0x2a38e900,0x0
item_sweep,0,19,64,64,same_baseline,1,owned_equal_load_noncongruent,19,1000,992,1000,99,1,310,290,293,79,1043,335,2000,994,15689,335,1000,992,3420,994,1000,992,8,0,0,992,0x2a38e900,0x2a38e900,0x40
item_sweep,0,19,64,64,same_candidate,1,owned_candidate,19,1000,1000,1000,100,1,573,530,539,316,1289,1458,2000,1997,19564,1000,1000,1000,3088,1997,1000,1000,0,0,0,1000,0x2a38e900,0x2a38e900,0x0
item_sweep,0,19,64,64,cross_baseline,1,owned_equal_load_noncongruent,19,1000,1,1000,0,0,48,59,65,27,266,576,0,2,8403,576,0,2,1984,2,931,2,998,1,0,1,0x2a38e900,0x2a38e900,0x40
item_sweep,0,19,64,64,cross_candidate,1,owned_candidate,19,1000,997,1000,99,1,301,260,345,27,1040,1485,0,998,9022,999,0,996,2143,998,997,996,3,0,0,997,0x2a38e900,0x2a38e900,0x0
item_sweep,0,18,64,64,same_baseline,1,owned_equal_load_noncongruent,18,1000,917,1000,91,0,296,289,293,71,1054,337,2000,920,15693,337,1000,915,3364,920,1000,915,83,0,0,917,0x2a38e900,0x2a38e900,0x40
item_sweep,0,18,64,64,same_candidate,1,owned_candidate,18,1000,1000,1000,100,1,539,527,538,291,1292,1426,2000,1858,19669,1000,1000,1000,3053,1858,1000,1000,0,0,0,1000,0x2a38e900,0x2a38e900,0x0
item_sweep,0,18,64,64,cross_baseline,1,owned_equal_load_noncongruent,18,1000,0,1000,0,0,47,58,64,27,108,573,0,1,8258,573,0,1,1935,1,927,1,998,2,0,0,0x2a38e900,0x2a38e900,0x40
item_sweep,0,18,64,64,cross_candidate,1,owned_candidate,18,1000,993,1000,99,1,297,260,325,27,973,1487,0,994,8304,995,0,993,1991,994,998,993,7,0,0,993,0x2a38e900,0x2a38e900,0x0
item_sweep,0,17,64,64,same_baseline,1,owned_equal_load_noncongruent,17,1000,413,1000,41,0,175,80,291,78,1046,348,2000,413,15411,348,1000,413,3305,413,1000,413,585,2,0,413,0x2a38e900,0x2a38e900,0x40
item_sweep,0,17,64,64,same_candidate,1,owned_candidate,17,1000,1000,1000,100,1,436,323,535,289,1295,1396,2000,1396,19351,1000,1000,1000,3007,1396,1000,1000,0,0,0,1000,0x2a38e900,0x2a38e900,0x0
item_sweep,0,17,64,64,cross_baseline,1,owned_equal_load_noncongruent,17,1000,0,1000,0,0,45,34,63,27,74,583,3,4,7571,583,1,2,1797,4,908,2,1000,0,0,0,0x2a38e900,0x2a38e900,0x40
item_sweep,0,17,64,64,cross_candidate,1,owned_candidate,17,1000,989,1000,98,1,294,260,309,27,940,1498,0,988,7714,995,0,988,1857,988,996,988,11,0,0,989,0x2a38e900,0x2a38e900,0x0
item_sweep,0,16,64,64,same_baseline,1,owned_equal_load_noncongruent,16,1000,43,1000,4,0,87,79,80,42,971,261,2000,44,13939,261,1000,43,3107,44,999,43,957,0,0,43,0x2a38e900,0x2a38e900,0x40
item_sweep,0,16,64,64,same_candidate,1,owned_candidate,16,1000,1000,1000,100,1,349,319,326,260,1012,1398,2000,1045,18290,1000,1000,999,2898,1045,1000,999,0,0,0,1000,0x2a38e900,0x2a38e900,0x0
item_sweep,0,16,64,64,cross_baseline,1,owned_equal_load_noncongruent,16,1000,1,1000,0,0,45,34,63,27,235,608,0,4,7162,608,0,3,1713,4,883,3,995,4,0,1,0x2a38e900,0x2a38e900,0x40
item_sweep,0,16,64,64,cross_candidate,1,owned_candidate,16,1000,973,1000,97,1,291,260,327,27,1023,1430,0,970,7441,986,0,969,1815,970,989,969,27,0,0,973,0x2a38e900,0x2a38e900,0x0
item_sweep,0,15,64,64,same_baseline,1,owned_equal_load_noncongruent,15,1000,66,1000,6,0,93,79,80,42,1061,149,2000,68,12843,149,1000,66,2842,68,992,66,934,0,0,66,0x2a38e900,0x2a38e900,0x40
item_sweep,0,15,64,64,same_candidate,1,owned_candidate,15,1000,1000,1000,100,1,351,319,326,260,1123,1299,2000,1037,18289,1000,1000,995,2910,1037,1000,995,0,0,0,1000,0x2a38e900,0x2a38e900,0x0
item_sweep,0,15,64,64,cross_baseline,1,owned_equal_load_noncongruent,15,1000,0,1000,0,0,43,34,63,27,73,544,0,2,6355,544,0,1,1520,2,805,1,1000,0,0,0,0x2a38e900,0x2a38e900,0x40
item_sweep,0,15,64,64,cross_candidate,1,owned_candidate,15,1000,291,1000,29,0,101,27,232,27,1009,653,0,290,3595,564,0,290,870,290,536,290,708,1,0,291,0x2a38e900,0x2a38e900,0x0
item_sweep,0,14,64,64,same_baseline,1,owned_equal_load_noncongruent,14,1000,4,1000,0,0,66,63,80,30,287,89,2029,6,9641,89,1000,5,2849,6,958,5,996,0,0,4,0x2a38e900,0x2a38e900,0x40
